Cluster,DEScore,GroupS. aureusMean,GroupP. aeruginosaMean,GroupS. aureusStdev,GroupP. aeruginosaStdev,Log2FoldChangeS. aureus-P. aeruginosa,PValuesS. aureus-P. aeruginosa,GroupS. aureusRepCounts,GroupP. aeruginosaRepCounts,CorrectedPValueS. aureus-P. aeruginosa,Sample 1 Day 1,Sample 2 Day 1,Sample 3 Day 1,Sample 4 Day 1,Sample 5 Day 1,Sample 10 Day 1,Sample 11 Day 1,Sample 12 Day 1,Sample 13 Day 1,Sample 14 Day 1,Sample 15 Day 1,Sample 16 Day 1,Sample 17 Day 1,Sample 18 Day 1,Sample 19 Day 1,Sample 20 Day 1,Sample 21 Day 1,Sample 22 Day 1,Sample 23 Day 1,Sample 24 Day 1,Sample 25 Day 1,Sample 26 Day 1,Sample 27 Day 1,Sample 28 Day 1,Sample 29 Day 1,Sample 30 Day 1,Sample 31 Day 1,Sample 32 Day 1,Sample 33 Day 1,Sample 34 Day 1,Sample 35 Day 1,Sample 36 Day 1,Sample 37 Day 1,Sample 38 Day 1,Sample 39 Day 1,Sample 40 Day 1,Sample 41 Day 1,Sample 42 Day 1,Sample 43 Day 1,Sample 44 Day 1,Sample 45 Day 1,Sample 46 Day 1,Sample 54 Day 1,Sample 55 Day 1,Sample 56 Day 1,Sample 57 Day 1,Sample 66 Day 1,Sample 67 Day 1,Sample 68 Day 1,Sample 69 Day 1,Sample 70 Day 1,Sample 1 Day 2,Sample 2 Day 2,Sample 3 Day 2,Sample 4 Day 2,Sample 5 Day 2,Sample 10 Day 2,Sample 11 Day 2,Sample 12 Day 2,Sample 13 Day 2,Sample 14 Day 2,Sample 15 Day 2,Sample 16 Day 2,Sample 17 Day 2,Sample 18 Day 2,Sample 19 Day 2,Sample 20 Day 2,Sample 21 Day 2,Sample 22 Day 2,Sample 23 Day 2,Sample 24 Day 2,Sample 25 Day 2,Sample 26 Day 2,Sample 27 Day 2,Sample 28 Day 2,Sample 30 Day 2,Sample 31 Day 2,Sample 32 Day 2,Sample 33 Day 2,Sample 34 Day 2,Sample 35 Day 2,Sample 36 Day 2,Sample 37 Day 2,Sample 38 Day 2,Sample 39 Day 2,Sample 40 Day 2,Sample 41 Day 2,Sample 42 Day 2,Sample 43 Day 2,Sample 44 Day 2,Sample 45 Day 2,Sample 46 Day 2,Sample 54 Day 2,Sample 55 Day 2,Sample 56 Day 2,Sample 57 Day 2,Sample 66 Day 2,Sample 67 Day 2,Sample 68 Day 2,Sample 69 Day 2,Sample 70 Day 2,Sample 54 Day 3,Sample 55 Day 3,Sample 56 Day 3,Sample 57 Day 3
COF1_15,0.6720230236445303,3.8378284326391907,8.420405261969007,2.3210354870657444,3.063472135664014,-4.582576829329817,2.4084889150300837e-05,14,27,0.00045866006294920726,1.098347153577267,5.0192693531545,4.297469980544896,1.3494822267441569,3.3756915159423784,5.08895557341289,,1.0677792092579408,,,4.363489500358317,,7.83320169106855,9.341753748400698,10.821543932404182,3.2283678024022002,3.090916893379171,,8.371469945210219,,9.402119334694262,,10.68286503337545,12.268202704862174,12.649736173464705,11.253500559187371,14.203072377779696,13.452926296574097,12.19486232913148,,4.005584391741997,,,,3.677237571603234,,6.82618076747352,2.583497063304092,4.253412480552092,1.51453232998443,,,9.564504927870033,,4.15234193654873,,3.8193660755334764,2.8243186903719164,,,,6.723696253215128,,,,,,,,,,,,7.328939248347936,7.247496500852638,7.193791283817911,,7.251509201842258,7.3097540670497905,,7.116302879691396,3.5167945266753207,4.318416676111071,,3.929563867210834,8.086961439600461,8.97433601522827,7.344428146938046,8.938109397862997,,,,,,,,,,,,2.8206538231850313,,4.670218573833023,3.3475119991984896,4.077087513711693,7.50711336769663,,,0.9848856604170363,,,10.388015295797963,6.558058946918583,7.044724002083136,2.6728597511540553
COF1_8,0.15967139157886476,4.996325611285296,6.145671965143889,2.8040055821609897,2.725209469664381,-1.1493463538585935,0.10776258791895948,34,30,0.23251238181529188,2.769084181560892,10.32213754266162,11.346427473305573,3.7207296154272202,10.91359861608864,,,4.939710430378472,2.4257455530005143,2.9761305675212704,,5.718489027727418,8.775959802598791,10.183992793304697,9.216505909298547,6.110466382353766,7.1489038570514225,3.4238366268379656,5.700700739426068,2.8761849804771367,5.9456504160593076,8.224486366285916,3.6799121812359146,7.745879541073645,10.962136921371291,7.416558802240419,10.962035589324131,9.856219454516761,7.638587307107078,,5.994886435494673,,,,,,,,9.015186188645332,,,,9.544605599587726,3.7658109749258313,2.1908660385046717,6.6697117665796375,8.321110028579652,3.4454329113544233,9.758327585749486,2.044749899917591,3.547527550896255,3.0750354677055705,9.465344852996916,3.2611761572222666,6.295809070836751,4.411864610037283,2.5138286037960467,2.9537971721923384,,2.4931419406284503,3.6436043782735954,3.6260411664787484,2.170199635304254,6.989354097814586,9.099509377073234,6.948027820021411,2.4965075803341734,3.9937962178148063,3.6757731692992244,3.621392019031228,2.4325761038460545,2.8032119334542287,2.984822803697085,,,7.071147993648385,3.404989265154496,,2.981032902564895,,,,,,,,,,,,,,9.141895664177772,5.8447920157233,9.569093882296354,9.140261765568283,4.613001333282665,3.209241757110064,6.398178376950322,3.4015061995005316,3.923104697617348,,4.070765465303528,6.828483819140003,4.746319023761952
FA12_9,0.017711829601255332,5.914497519518818,5.779793755425094,2.5599983410415463,2.151778237578047,0.1347037640937243,0.8161973247207277,37,33,0.7159669965067507,5.988555144651369,6.300782410267211,12.073531413319346,6.171955850497568,14.040106289880663,4.598950532785053,5.531320861432566,5.188262664790931,5.320158268549098,4.724383627396226,4.832566784614824,5.468958348236522,5.087258152354801,3.899169957721407,4.10083309120209,5.176260864809855,4.971411988483163,4.540748324058428,4.366550705564236,5.273261490755689,4.149674851303472,5.474247597388086,8.337554343523298,5.012692785924577,9.018167678303668,1.2000956244092937,5.072319135431486,5.076883170979312,5.875149683318206,6.066215995050208,13.384682886422924,6.570183600008092,5.401418502626033,5.329532586351074,5.466571658190059,4.525618639810845,9.298871117528504,8.838193971605335,5.118321630210965,5.213085911816169,5.505590257120066,4.749863169705459,10.41822193195411,12.315631904105226,11.719076828146397,5.3521594312933765,5.672423231752251,4.400108462108588,5.486387316582383,4.9013102340439865,5.489823074226977,4.590547791118665,3.980939193377092,4.464116504461157,4.926979618559428,4.989876308336502,3.698830490831844,3.6891531217109126,,3.7691765680742004,4.8004731892017976,4.5074892298464295,4.7699905323387215,5.135365133781553,5.1058026957576415,4.576345354312721,3.651347381445954,4.891620560360169,4.280846390600044,3.7554982444544245,5.4430482067415085,9.27725035735709,9.54118375594418,10.420162329759062,10.004315263935142,8.736780574105028,8.865455143363041,5.336996313290374,5.0788967782890895,5.0414293394952985,5.434911105581949,4.943010993461004,4.342389988662153,4.304660146630181,5.2895059854679705,8.741717244735819,8.893158345912601,4.632970681435072,5.057792400117872,4.776901090278243,4.588733113256644,3.303743185851944,8.002465387148753,5.397238275305568,13.216962336030315,13.13538743278543,4.460822461198792,4.91100500001443,4.7759857259531655,5.113757494396559,5.392590382141894,4.050642476543334,5.143259912704252,9.457042179441181,8.998778892545866
RL22_1,0.046156216963574075,3.1618757851906185,2.979443338424034,0.9097055385752948,0.36006451809716533,0.18243244676658454,0.3308975640402101,27,29,0.4196274255271969,3.857985160077247,3.7617938096742347,4.097279549592204,3.741988627610095,6.638373742831948,3.230437138021919,2.3079222621525353,3.603753231678322,2.7493772004450143,3.574165126571124,3.3490285710857415,3.341283861554866,3.752699680452647,2.951161055655238,3.0467572151486704,3.197648555761171,2.8022828692129433,2.3185260896585898,2.8170249176639146,3.1292915768669736,2.6320473413943946,2.757620173461048,,2.862905925950551,3.2753602618808966,3.4576987611295373,,2.258292558929381,3.242864864223073,2.94068379519058,7.231360842427236,2.719544958508625,,,,,3.150001135221412,,1.343482259788508,,2.9915794625035237,,3.244863606268472,2.404872819525063,2.670808925236702,,2.7437800361757954,2.469335018228651,3.408835215221131,3.1746108169992926,,2.608108692963142,,2.3140199678367606,2.8284675860814157,3.6974919539266757,2.6990248428312946,,1.349781321065321,2.9399478896273674,,,2.563309226864369,2.713192926879018,3.1107146144971876,3.1053743585053666,2.4937806892621452,,2.6037514514532805,2.82576663843127,3.2863792820624003,2.977741637524059,3.541350194360661,3.2047814172529905,3.5492111912391273,3.1409265883133326,,2.6888215219017813,2.6598824552253375,2.5788437746537043,2.6117488128480013,,,,,,,,,,,,,2.701879420668318,3.2163733527577096,2.846142825099511,,,,,,,2.8555724036436048,1.1766790843136128,2.7155416448590923
HSPB1_7,0.03152095732191253,4.377097207241267,4.1328610879265035,2.4777268469827365,1.9801374358459949,0.2442361193147633,0.7201694540483293,33,19,0.6631637037471818,3.2448272522287946,3.252926677565405,4.02162618126472,3.2901033103928303,11.333911392007389,3.082538587127217,1.0389413739599476,3.800463237177759,3.473571385781748,3.9067945062574094,9.388035097814315,3.7274556003891637,,,2.5348450735914434,,5.71328150246357,2.9147590807604256,,0.937036917642598,2.6879237036706076,2.3495501731498645,3.3020048308326886,3.3157947877229628,6.863578406781175,3.2757654172889183,9.449894161575251,7.2275529597201995,5.171848143199508,,3.2659454893207798,,,,,,2.299174660519932,,,,,,10.187142922380984,4.694832309081691,3.7239933261445253,9.039204132896872,10.204462322470809,2.4886440295692625,3.7327491285406267,3.301142577795386,4.017672260542139,3.072905776063937,3.5384815328940333,3.5600658225724295,3.3343921010909923,,3.3775046202067096,2.9693504830666044,,,3.5654033271371612,,3.5382325430774766,3.9261583798820454,5.341428428603241,3.5882693745769756,,,,,,,,,3.097644163251704,3.634994835098041,3.192030330792352,,,,,,,,,,,,,,,,9.539438172371574,4.487493055686529,7.8838687358226345,6.7022349418161555,3.0642666022049068,3.3135825678288477,3.6491984391389747,2.5097864122907425,,4.281642018450422,3.8935162304796602,3.4576720282430546,3.1727547798500857
HSPB1_5,0.010456620612402458,8.250073723821707,8.335802140389722,2.466909672197316,2.4548527195612686,-0.08572841656801522,0.9415272084440874,17,7,0.7703553560671405,3.295041460731801,9.88519463636295,,11.126971125621548,,,,3.2033376277738226,9.11775251201849,,,8.56000266364442,,10.608081981334797,9.16210689448588,,2.7028343280310185,8.549356777048253,9.36732965413944,,,,,,,,,,,,,,,,,,,,,,,,,,,9.558958282245822,10.305340689971164,,10.723197868390244,8.90590017582829,,8.912254513537409,7.937218017501165,8.234494662649945,,,,,,,,,,7.82569115931908,10.135214188369597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.538593428670427,10.033643549289687,9.711680227758569,,7.2016718629732654,9.5354787231238,,,7.207321285356697
ALBU_41,0.5516026291764179,4.266533383245404,7.871058047632403,0.6209406581159725,3.7355601147439823,-3.6045246643869984,8.29788751123587e-05,21,30,0.0011013559787640336,3.1602696388141442,,5.136450765866006,,4.710951007301855,,,,,4.083567890535956,4.290213709569821,4.651162070685953,3.2150582821575835,3.2776888815869447,5.806026272847281,3.272288833823992,6.1800004250248906,3.7509799813019034,3.8753240969520255,3.0808332356600334,2.5867108229376017,3.262592125374029,12.834199152061437,8.449343473769767,13.740830262377047,6.516231548705217,12.465842262221884,13.157296879725962,13.793666379812954,,4.996038827944319,1.069606611581172,1.164016985813148,,,,4.587222369501312,,4.067424694016654,,,,4.278812189737201,3.9078252512758667,3.355575279350399,3.8984662520161653,3.883564463448053,,3.421152993710635,,4.498006429715882,4.982145602548281,3.051112593121978,4.339991235991244,4.744650092485334,5.294258964147331,,4.530855845305015,,,4.792224458104202,,4.585944314422165,8.450604419279022,4.822685088075452,,,9.393551503355079,8.45031393035262,,9.020895315229785,9.557785847016364,12.692487863277924,8.767868412140421,9.956504958292156,8.523514302244607,14.08816948204951,8.788891604413257,4.353555786905295,,,4.525589388438674,,,,4.804141312635365,,4.785282984646019,,,4.691721809469821,,5.803327479647816,2.418494800455592,3.6085912341474202,,,,,,,3.485263342410653,7.95988629709471,1.1766790843136128,1.152702948098551
ALBU_1,0.4503769513851826,6.278173729244879,9.34239621882581,3.2611623377664487,3.0253705737038983,-3.0642224895809305,0.0007787093265520285,24,32,0.0066877389221527165,1.098347153577267,3.268539836218197,8.13935108400308,7.004178678087437,13.893909586750105,,,6.329954950158343,2.638514232342784,8.484239489103654,4.378714913868699,7.309825649866428,3.829337458305387,12.385457440919964,11.636177298105908,4.247210578641155,7.399646227357682,11.844431740037924,9.280114152975395,8.469608480514543,11.96100811145859,10.791758546157268,12.24091765969465,12.546498891574357,11.403176385778707,10.52339622281962,13.649638449808904,11.822711188176049,11.932341332008098,,6.1382247746503396,5.580481700130929,1.164016985813148,1.2957814242390377,2.2994879863791726,,2.382896124158515,5.633823201787678,6.812568285841226,1.51453232998443,,,10.20406569673037,9.881150028477295,6.441709187228052,9.718619129219334,2.813837293401336,,,3.1886021821664507,,8.876345641892476,4.871887425919466,2.7996757605926437,1.1413672593338429,,,,,,3.5508404147240777,,6.159704581861973,9.070671003129956,7.135453197052661,5.956472309060403,,10.015937269781476,13.325814721799867,2.8999499333297822,5.4003686138497144,9.829781777610716,10.2863929079298,2.9019003280499374,10.11437846362904,10.232026176310518,6.9737342343003235,7.535623385742895,11.314744516514624,,,,1.366088908665828,,,3.0972415724880062,,,,1.4922514640931628,1.335731116841254,,11.305657192928168,9.350899554548716,12.582498133612292,11.006794743188415,,,9.762634003269417,,8.720155323084391,3.819805032685297,11.344804997352618,10.028273568096278,5.44288895985128
ALBU_0,0.7290062201843475,4.513827840741219,9.885734325289723,2.8613348520221367,4.034943016686263,-5.3719064845485045,7.741408739254909e-05,14,30,0.0010596053211855156,3.87903870957698,,1.2391447799180109,,8.041660142928745,,,7.549999066146152,3.1346069585100342,3.041867884609909,3.5280798224837473,3.369668804165457,6.825065734683268,14.878387769729096,12.797825448845243,7.617105069978617,4.48156578394418,12.373871237149004,12.237378612304582,5.3249203281461925,12.219063009844987,10.928978637698876,13.079363151266653,14.851953720455704,8.3769754723315,12.406275435589839,14.709389340700753,15.52389557670075,14.388883020652349,,4.663696977819314,,,,,,4.675641293266511,4.469723750084008,,,,,12.69406786965289,3.306767531631895,,,3.727584242330332,,2.9333889649123486,,4.208366126241212,,,,,,,,,,,,,,2.862565851219362,3.5400562293503577,,6.3689872278736805,12.150854431587021,,3.2929938917762116,6.9232068878404425,5.270413672863214,8.783380796169878,12.502077935409853,3.7063571466024894,13.99532094194638,12.220538253984493,11.934379142046716,,,,,,,,,,,,,,13.837074478914625,2.9271721704953904,5.124633867016403,,,,,,2.5393488672693434,11.732498689300394,12.467051306649326,,
BAG6_1,0.2989602368222157,5.371427301951129,3.3791334691064865,2.4357683002653916,0.7064631466363961,1.9922938328446422,0.007202542714915627,30,13,0.03219095621564331,3.4282839016462527,8.918420884578964,6.4313496728827255,2.6989644534883137,3.8916655958392696,8.087227121559929,3.5753594342402937,6.874912271240885,,3.185215936359235,3.6143599263964474,3.425794024139261,3.56425747627318,3.430873699989373,3.4042210152755072,2.060917435098197,,,3.0466138461014243,3.0213470164444023,2.7100034442735623,5.2109318877508235,,,,,,,3.9196566696414443,,,,,,,,,,,,,,,,6.019939270916322,3.7642079146994587,8.58292665187565,10.604922120795948,8.201192644509016,10.553288506467426,6.3153828454471705,3.1083486590866696,4.927874695998425,3.4032912906711346,2.7565138824587003,,7.01064660322665,,4.416445078655767,4.23486530852518,3.573358134520157,,,3.2997622399940956,,3.7410562239082483,2.9331687914943156,,,,,,,,,3.5859253521397467,,,,,,,,,,,,,,,,,,5.953335535586476,6.8103261260493575,6.212670261268147,1.1795311428901423,8.121521239897538,5.746612887004228,,4.49039695851669,4.682967776738715,,,6.506290264181721
RBM20_0,0.23837749638588535,4.749550471133049,3.3876806102822843,1.7351476439449571,0.6596032632642402,1.361869860850765,0.00872183774460358,19,15,0.03673235511669584,3.4282839016462527,,,2.6989644534883137,3.8916655958392696,,3.5753594342402937,6.874912271240885,,3.185215936359235,3.6143599263964474,3.425794024139261,3.56425747627318,3.430873699989373,3.4042210152755072,2.060917435098197,3.3190357049848824,,3.0466138461014243,3.0213470164444023,2.7100034442735623,5.2109318877508235,,,,3.5674383508650656,,,3.9196566696414443,,,,,,,,,,,,,,6.398723210040587,6.880137603712993,,,8.58292665187565,,,,6.3153828454471705,3.1083486590866696,4.927874695998425,3.4032912906711346,2.7565138824587003,,7.01064660322665,,4.416445078655767,,,,,3.2997622399940956,,3.7410562239082483,2.9331687914943156,,,,,,,,,3.5859253521397467,,,,,,,,,,,,,,,,,5.743153418136324,,6.8103261260493575,,,,5.746612887004228,,,4.682967776738715,,,6.506290264181721
TNFL6_0,0.21239724456999579,4.711404950318215,3.3791334691064865,1.817907282909826,0.7064631466363961,1.3322714812117287,0.021678257312524072,18,13,0.07033390150285589,3.4282839016462527,,,2.6989644534883137,3.8916655958392696,,3.5753594342402937,6.874912271240885,7.842690967953523,3.185215936359235,3.6143599263964474,3.425794024139261,3.56425747627318,3.430873699989373,3.4042210152755072,2.060917435098197,,,3.0466138461014243,3.0213470164444023,2.7100034442735623,5.2109318877508235,,,,,,,3.9196566696414443,,,,,,,,,,,,,,,,,,8.58292665187565,,,,6.3153828454471705,3.1083486590866696,4.927874695998425,3.4032912906711346,2.7565138824587003,,7.01064660322665,,4.416445078655767,,,,,3.2997622399940956,,3.7410562239082483,2.9331687914943156,,,,,,,,,3.5859253521397467,,,,,,,,,,,,,,,,,,,6.8103261260493575,,,,5.746612887004228,,,4.682967776738715,,,6.506290264181721
WT1_0,0.37468375055978953,5.821453155962929,3.3791334691064865,2.4762505364049625,0.7064631466363961,2.4423196868564423,0.00164920552867904,26,13,0.01165083905744225,3.4282839016462527,8.918420884578964,8.708683427019272,2.6989644534883137,3.8916655958392696,8.087227121559929,3.5753594342402937,6.874912271240885,,3.185215936359235,3.6143599263964474,3.425794024139261,3.56425747627318,3.430873699989373,3.4042210152755072,2.060917435098197,,,3.0466138461014243,3.0213470164444023,2.7100034442735623,5.2109318877508235,,,,,,,3.9196566696414443,,,,,,,,,,,,,,,,,,8.58292665187565,10.604922120795948,8.201192644509016,10.553288506467426,6.3153828454471705,3.1083486590866696,4.927874695998425,3.4032912906711346,2.7565138824587003,,7.01064660322665,,4.416445078655767,6.7095310139169975,,,,3.2997622399940956,,3.7410562239082483,2.9331687914943156,,,,,,,,,3.5859253521397467,,,,,,,,,,,,,,,,,,,6.8103261260493575,,,8.121521239897538,5.746612887004228,,4.49039695851669,,,,6.506290264181721
ACRO_1,0.3460108426140005,5.63868394598107,3.3791334691064865,2.4204510811896514,0.7064631466363961,2.2595504768745833,0.0027378561407815144,26,13,0.01688987309383526,3.4282839016462527,8.918420884578964,6.4313496728827255,2.6989644534883137,3.8916655958392696,8.087227121559929,3.5753594342402937,6.874912271240885,,3.185215936359235,3.6143599263964474,3.425794024139261,3.56425747627318,3.430873699989373,3.4042210152755072,2.060917435098197,,,3.0466138461014243,3.0213470164444023,2.7100034442735623,5.2109318877508235,,,,,,,3.9196566696414443,,,,,,,,,,,,,,,,,,8.58292665187565,10.604922120795948,8.201192644509016,10.553288506467426,6.3153828454471705,3.1083486590866696,4.927874695998425,3.4032912906711346,2.7565138824587003,,7.01064660322665,,4.416445078655767,4.23486530852518,,,,3.2997622399940956,,3.7410562239082483,2.9331687914943156,,,,,,,,,3.5859253521397467,,,,,,,,,,,,,,,,,,,6.8103261260493575,,,8.121521239897538,5.746612887004228,,4.49039695851669,4.682967776738715,,,6.506290264181721
A1AT_0,0.03725401042136707,4.21050128757138,3.9216688020272485,1.946775573089017,0.8341229126717463,0.2888324855441313,0.6793558601347429,24,9,0.6412885059030548,3.5169586802645005,4.869081349889924,5.806156359613615,6.679541090660025,11.13764787457998,,,1.6016688138869113,4.538050577428194,3.7203105142827835,3.9955980403984754,,,,,3.7011406871726296,4.454885265313073,4.022819825290269,,,,,5.040679337230998,4.030146551869675,4.146270605726534,1.8001434366139406,,,4.2375263801436835,4.522453099751722,4.799385007463666,5.70693997264408,4.7145681784669,5.272063318468055,4.969154613337939,,3.683822752020683,4.237758266992471,3.6216792323834426,2.271798494976645,4.070300681814824,3.8406791891688816,5.303016071978615,4.96699884456603,5.383185377927918,3.7783497571336975,,,1.6559705610847264,,,3.4359489440106197,,3.5323087634357373,,2.077683457788712,3.6739352315102596,2.913682286882595,,,5.315307324939878,,4.0542733100992665,,3.861407128884436,,,,,,,,,,,,,,,4.342226488820281,,,4.714394636660176,,,4.711750815093499,2.0440454442019225,,,,,5.533880967626276,4.5304288421464,4.695821908586805,5.530692827193363,6.096456252143916,,3.429579773887391,4.085730515506978,,1.581047379956294,,4.76885625444283,5.400049462834301,4.345921774316164
PGK1_26,,,,,,,,4,0,,7.634820217657702,7.580763707125157,,,,9.119218580596495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.991637846418992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSG1_8,0.2103597385386081,4.315245632805369,2.6712708723542913,1.7570011934246113,0.1178353798941317,1.6439747604510777,0.12518803152085192,7,4,0.2538535083617275,2.8222028655331024,3.218184881258775,2.604452919917523,,6.102824183762422,,,2.603319172256337,,,,,,,,,,2.8294206362401084,,,,2.6319429013110542,2.7165580195357766,,,,,,,,,3.170227267143787,3.13016706341577,3.2565564683649186,7.558245776359421,,,,,,,,,6.1137273343907195,6.7420080725187015,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5071619323302254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DSG1_3,,,,,,,,1,0,,3.4165414570327326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.380049292675038,,,,,,,,,,,,,
S10AC_14,0.35087905703224487,7.481879039953635,10.092059162889203,3.435934340561421,4.246550257875183,-2.610180122935568,0.012196286554218314,33,27,0.04645194357171845,3.4687604937547523,4.09592049908973,10.842911228654906,,11.214875048716488,,,4.037193372127433,4.499415416394418,6.850249742284732,6.882966179909491,10.69773758883791,3.921896849249693,4.748323020040474,10.098116279648915,3.441482123865157,,,3.7497919559604362,4.7622476224942325,,,,,11.564793344694039,9.507936242691057,5.5756955568679105,12.872599436553998,12.715482910850483,,3.6768989229633373,,,,,,,,,,,,12.123068498959897,7.269035957488955,3.3566630987390873,6.614216235092425,3.9630273106584557,2.9342182954612706,3.9260398577491116,3.788838685334405,4.131973429667969,6.783694185642433,10.217132817912665,4.3998606144311365,12.519323621427473,12.462105991418854,11.558752107465198,10.997947480779606,5.366360786464412,7.69978763027521,13.204275679293302,11.969276373250295,12.533716825727005,10.996415353579236,13.085591560473665,11.214598983873744,3.5695760305961097,9.068311931218227,8.886778297257859,3.76417248953993,14.793417990305045,13.43384971621746,14.70265718744354,13.984065832050034,15.522960909574815,14.502465007507796,11.578280240079906,15.713288311012027,14.710802214362744,4.781788606359798,2.778556213628436,,,,,,,,,,,,7.812708369397456,6.185050815719872,7.261058902704417,7.596802066590231,,3.9740391352638818,6.532543592052671,,5.9860805381443685,3.1790701948651527,7.088358869048387,3.1186584948815708,3.213825418027667
TBA1B_14,0.11504342971807517,3.412523817851721,2.4776831234654857,1.6470514686445754,0.4234134717889011,0.9348406943862355,0.45980492415175545,17,2,0.5111536974072814,2.84666820311979,5.9306194325942565,5.0987748381884215,1.3494822267441569,,2.86128708814986,,2.608502205224481,2.6777500352730033,2.9086180447831804,2.7532509930335447,2.5954001872366725,,,2.901096595254387,2.054269651676585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.909203682316268,6.912358172057078,5.107295919838744,,,,,,,,,,,,2.4160637558893825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.092562593246243,2.5543181984084486,,2.3907493273757305,2.6867492356787106,,,
TBA1A_13,0.13019509999957413,3.534808968121932,2.4776831234654857,1.678177823431553,0.4234134717889011,1.0571258446564462,0.41074892346051006,18,2,0.47847879913750907,2.84666820311979,5.9306194325942565,5.0987748381884215,1.3494822267441569,,2.86128708814986,,2.608502205224481,2.6777500352730033,2.9086180447831804,2.7532509930335447,2.5954001872366725,,,2.901096595254387,2.054269651676585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.613656522715515,5.909203682316268,6.912358172057078,5.107295919838744,,,,,,,,,,,,2.4160637558893825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.092562593246243,2.5543181984084486,,2.3907493273757305,2.6867492356787106,,,
PTBP1_7,0.18013985477497904,6.280366690849991,4.791482869037252,3.8504318315407122,2.775270566827756,1.4888838218127391,0.4321350674929578,13,6,0.492904061359155,2.467381143347274,,11.322628136264463,,10.881392013607437,,,,,2.800338984738115,,,,,,,,,,,,,,,4.880249054231867,,,10.46071340110777,5.392166082275794,,11.745896902132968,,1.164016985813148,7.254276401408451,,,9.553142917308351,9.720916019248941,11.451157742332619,9.918761128271104,9.866806669111268,,11.86075230310469,9.70919457326344,9.954651259311007,8.366687470646157,2.6949864136857755,,,,,3.1056121359522826,,,,,2.760594720413574,,,,2.971841758839895,,2.7487060678757533,,2.54104979404262,,,,,,3.054053767575318,,2.420665114990146,,,,,,,,,,,,,,5.411282222135955,2.591955555736034,,,,,8.826149743155884,5.391293687086571,9.241322085355401,7.450671078858018,,,,,,,9.175819481935306,,
PTBP1_6,0.059624647082397605,5.31742436684589,5.814166220902817,3.5355777403927533,3.302139195678703,-0.4967418540569275,0.8265314134369725,10,4,0.7204064776882163,2.0316042137116783,,1.2391447799180109,,11.734149745795834,,,,,,,,,,,,,,,,,,,,,,9.077999390837354,9.145045883913175,2.7658159343001087,,3.9950764971670227,,,,,,,,7.275324734267834,,1.3935794977357137,,11.360187309607198,3.8069704503747173,7.144418280506831,3.627893219060884,,,,,3.1356875431071933,6.199983371225161,,,,,,2.894204755151396,,,,,,,2.267803674560632,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.281854783583199,2.6758041791543286,6.432816979275896,2.753329912740096,,,,,,,1.0979700538214117,,
CATA_3,,,,,,,,1,0,,3.295041460731801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H1T_3,0.1198075575875998,4.809170021203461,3.841498284566282,3.415386111096869,1.0304599765301765,0.967671736637179,0.4147814457927943,14,10,0.48061977052180926,3.1837280293736634,,2.4782895598360217,,11.782426824432653,,,,,3.0542984494044028,2.999100010148206,,,,,,,,,,,,,,,,,,,,,1.069606611581172,,,,,,,,,,,11.705793955728296,9.966072044041715,2.6763505921657327,2.9982743455371885,,,1.1039803740564842,,,3.570406117336619,,,,,3.559572967033334,3.622584959918164,,,,,4.627502067835972,2.887147079855198,4.019395651426795,2.7932991155353775,,,,,5.113993550448141,,4.510667854555603,3.4840754004811374,5.9776066296388635,2.565970654172283,3.543750492487863,,3.519076417061557,,,,,,,,,,,,,,11.528213664720651,8.59405637834126,10.195809936932596,3.1934601993230842,,,,,,3.5036600148023,7.642330257214543,4.873672894647256,3.0698307410212426
